satelite_id,Datetime,a0,a1,a2,IODE,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,Codes on L2 channel,GPS Week,L2 P,SV accurracy,SV health,TGD,IODC,t_tm,Fit Interval
G01,2024-09-25 18:00:00,0.0001886477693915,-9.890754881781e-12,0.0,75.0,30.46875,5.923461021642e-09,-2.220604219136,1.600012183189e-06,0.01347820297815,7.089227437973e-06,5153.614515304999,324000.0,1.601874828339e-07,-2.188120823924,-7.450580596924e-08,0.9536552488719,239.4375,1.036039786256,-7.771395138373e-09,-2.3786705097460004e-10,1.0,2333.0,0.0,2.0,63.0,-1.9557774066930002e-08,75.0,316818.0,4.0
G01,2024-09-25 20:00:00,0.0001885765232146,-9.890754881781e-12,0.0,76.0,25.21875,6.101325573272e-09,-1.170315751229,1.318752765656e-06,0.01347821427044,6.906688213347999e-06,5153.616048813,331200.0,2.0302832126619997e-07,-2.188176395793,3.427267074585e-07,0.9536517027584002,242.71875,1.035977891655,-8.112480774530002e-09,-4.121600252623e-10,1.0,2333.0,0.0,2.0,63.0,-1.9557774066930002e-08,76.0,324018.0,4.0
G01,2024-09-25 22:00:00,0.00018850527703760003,-9.890754881781e-12,0.0,78.0,21.9375,6.350621671741e-09,-0.1200965510291,1.303851604462e-06,0.01347780507058,6.813555955886999e-06,5153.615257263,338400.0,-8.568167686462001e-08,-2.188236845031,1.1548399925229999e-07,0.9536475934215001,242.21875000000003,1.035987631763,-8.445351782801e-09,-3.4394289803080003e-10,1.0,2333.0,0.0,2.82842707634,63.0,-1.9557774066930002e-08,78.0,331218.0,4.0
G01,2024-09-26 00:00:00,0.00018843403086070003,-9.890754881781e-12,0.0,80.0,20.875,6.4045524896040004e-09,0.9301277152556001,1.2908130884169999e-06,0.01347778888885,7.092952728271e-06,5153.615280151,345600.0,-1.471489667892e-07,-2.188297629277,1.2852251529689998e-07,0.9536450772024001,241.71874999999997,1.03599348051,-8.428208211559e-09,-3.3715690108110003e-10,1.0,2333.0,0.0,2.8,63.0,-1.9557774066930002e-08,80.0,338418.0,4.0
G02,2024-09-25 00:00:00,-0.0003510252572596,8.071765478235e-12,0.0,13.0,25.90625,4.249105563731e-09,-0.40837014396990007,1.475214958191e-06,0.01617357530631,4.548579454422e-06,5153.689302444,259200.0,-3.203749656677e-07,-0.19291812166560002,-8.195638656615999e-08,0.9672041275685,299.28125,-1.128946588677,-8.293916903501e-09,2.392956819114e-11,1.0,2333.0,0.0,2.0,0.0,-1.769512891769e-08,13.0,252018.0,4.0
G02,2024-09-25 02:00:00,-0.00035096704959870003,8.071765478235e-12,0.0,41.0,30.9375,4.426255799892001e-09,0.6418241412717001,1.2479722499849998e-06,0.01617315714248,4.792585968971e-06,5153.688398361,266400.0,-5.960464477539e-08,-0.19297730986810002,-2.2910535335539999e-07,0.9672031678942,296.0625,-1.1289715563,-8.378206128772e-09,-1.6572118866700002e-10,1.0,2333.0,0.0,2.0,0.0,-1.769512891769e-08,41.0,259218.0,4.0
G02,2024-09-25 04:00:00,-0.00035090930759900003,8.071765478230001e-12,0.0,42.0,39.375,4.36625330055e-09,1.69185842424,1.75274908543e-06,0.0161735761212,3.23355197906e-06,5153.69258308,273600.0,2.51457095146e-07,-0.193036209876,-5.58793544769e-08,0.967203432682,310.5,-1.12883557806,-8.02747723379e-09,-2.07508643568e-10,1.0,2333.0,0.0,2.0,0.0,-1.76951289177e-08,42.0,266406.0,4.0
G02,2024-09-25 06:00:00,-0.000350851099938,8.071765478230001e-12,0.0,43.0,48.28125,4.48768693017e-09,2.74197314722,2.63936817646e-06,0.0161736591253,3.2801181077999996e-06,5153.69377708,280800.0,3.24100255966e-07,-0.193094556901,1.1548399925199999e-07,0.967202050225,315.125,-1.12878241123,-8.04819238237e-09,-9.857553463809999e-11,1.0,2333.0,0.0,2.0,0.0,-1.76951289177e-08,43.0,273606.0,4.0
G02,2024-09-25 08:00:00,-0.000350793357939,8.071765478230001e-12,0.0,44.0,47.71875,4.39946896983e-09,-2.49102932937,2.76416540146e-06,0.0161739037139,3.1553208827999996e-06,5153.693353649999,288000.0,1.86264514923e-08,-0.193153199435,2.08616256714e-07,0.9672026383180001,319.15625,-1.1287959403,-7.928187383680001e-09,1.12147528538e-10,1.0,2333.0,0.0,2.0,0.0,-1.76951289177e-08,44.0,280806.0,4.0
G02,2024-09-25 10:00:00,-0.00035073515027800003,8.071765478230001e-12,0.0,45.0,42.5625,4.546617956320001e-09,-1.44104331685,2.46427953243e-06,0.0161748994142,4.8354268074e-06,5153.6875,295200.0,-3.35276126862e-07,-0.19321152159,1.24797224998e-07,0.967201977079,296.90625,-1.12861192569,-8.260701234220001e-09,1.34648465792e-10,1.0,2333.0,0.0,2.0,0.0,-1.76951289177e-08,45.0,288018.0,4.0
G02,2024-09-25 12:00:00,-0.000350677408278,8.071765478235e-12,0.0,49.0,40.84375,4.497687346731001e-09,-0.3908704882276,1.981854438782e-06,0.016175503726119998,5.019828677177e-06,5153.688192367999,302400.0,-2.1420419216159998e-07,-0.1932722575596,-1.098960638046e-07,0.9672030888966001,289.4375,-1.128611423905,-8.384634967987e-09,2.032227507576e-10,1.0,2333.0,0.0,2.0,0.0,-1.769512891769e-08,49.0,295218.0,4.0
G02,2024-09-25 14:00:00,-0.0003506192006171,8.071765478235e-12,0.0,52.0,42.375,4.506616290086e-09,0.6593211227998,2.0023435354229997e-06,0.016175636439579998,5.2023679018019995e-06,5153.688369751,309600.0,-1.0617077350619998e-07,-0.1933324712677,-2.346932888031e-07,0.9672041187910001,284.625,-1.128631777484,-8.393921069076002e-09,1.303625729816e-10,1.0,2333.0,0.0,2.0,0.0,-1.769512891769e-08,52.0,302418.0,4.0
G02,2024-09-25 16:00:00,-0.0003505614586174,8.071765478235e-12,0.0,54.0,51.53125,4.258748822554e-09,1.709371965998,2.5052577257159997e-06,0.0161758918548,4.317611455916999e-06,5153.691995621,316800.0,3.0733644962309997e-07,-0.19339097628760002,-4.842877388e-08,0.9672070095171,296.4375,-1.128512336074,-7.932116118761e-09,8.464638300446999e-11,1.0,2333.0,0.0,2.0,0.0,-1.769512891769e-08,54.0,309618.0,4.0
G02,2024-09-25 18:00:00,-0.0003505032509565,8.071765478235e-12,0.0,55.0,65.65625,4.1894602221200005e-09,2.759445187454,3.2242387533189996e-06,0.01617552910466,4.2393803596499996e-06,5153.694602965999,324000.0,2.328306436539e-07,-0.1934477067878,8.009374141693e-08,0.9672075405563,297.6875,-1.128419715805,-7.885685613315e-09,8.000333245991999e-11,1.0,2333.0,0.0,2.0,0.0,-1.769512891769e-08,55.0,316818.0,4.0
G02,2024-09-25 19:59:44,-0.0003504459746182,8.071765478235e-12,0.0,6.0,66.1875,4.095884895761001e-09,-2.475888155045,3.654509782791e-06,0.01617604598869,3.8649886846539995e-06,5153.693717957,331184.0,1.2107193469999998e-07,-0.19350451628550003,1.825392246246e-07,0.9672085455811001,304.28125,-1.128438961955,-7.865327622466e-09,1.553636143753e-10,1.0,2333.0,0.0,2.0,0.0,-1.769512891769e-08,6.0,325956.0,4.0
G02,2024-09-25 20:00:00,-0.00035044550895700004,8.071765478230001e-12,0.0,57.0,66.1875,4.095884895760001e-09,-2.47355434135,3.6545097827899997e-06,0.0161760429619,3.86498868465e-06,5153.69372177,331200.0,1.2107193469999998e-07,-0.193504687447,1.82539224625e-07,0.967208583617,304.28125,-1.12843905558,-7.86532762247e-09,1.55363614375e-10,1.0,2333.0,0.0,2.8,0.0,-1.76951289177e-08,57.0,324006.0,4.0
G02,2024-09-25 21:59:44,-0.00035038776695700004,8.071765478230001e-12,0.0,14.0,57.71875,4.23124767702e-09,-1.42588107065,3.26335430145e-06,0.0161766156089,5.330890417099999e-06,5153.68882561,338384.0,-2.4214386939999996e-07,-0.19356242882400002,1.73225998878e-07,0.9672081257240001,286.1875,-1.1282790694,-8.20069873488e-09,1.61435295857e-10,1.0,2333.0,0.0,2.0,0.0,-1.76951289177e-08,14.0,331206.0,4.0
G02,2024-09-26 00:00:00,-0.0003503295592964,8.071765478235e-12,0.0,29.0,51.75,4.21160400164e-09,-0.37340515400630003,2.8349459171300003e-06,0.0161770961713,5.675479769707e-06,5153.688705444,345600.0,-3.334134817123e-07,-0.1936214561051,-9.872019290924e-08,0.9672091600067001,278.4375,-1.128251015018,-8.218199463852e-09,5.357366012941e-11,1.0,2333.0,0.0,2.0,0.0,-1.769512891769e-08,29.0,338418.0,4.0
G03,2024-09-24 23:59:28,0.0005491832271218,1.273292582482e-11,0.0,38.0,-70.5,3.701582757208e-09,2.321528747436,-3.725290298462e-06,0.0057217446155850005,5.455687642097e-06,5153.658035278,259168.00000000003,5.2154064178470006e-08,0.9435375669955001,-7.078051567078001e-08,0.9860686390654,286.21875,1.161083670218,-7.726393263864e-09,1.207193141583e-10,1.0,2333.0,0.0,2.0,0.0,1.396983861923e-09,38.0,258738.0,4.0
G03,2024-09-24 23:59:44,0.0005491864867508,1.2846612662539999e-11,0.0,3.0,-70.5,3.701582757208e-09,2.323862237824,-3.725290298462e-06,0.0057217355351899995,5.455687642097e-06,5153.658037186,259184.0,5.2154064178470006e-08,0.9435374484991,-7.078051567078001e-08,0.9860686405283,286.21875,1.161083896971,-7.726393263864e-09,1.207193141583e-10,1.0,2333.0,0.0,2.0,0.0,1.396983861923e-09,3.0,252018.0,4.0
G03,2024-09-25 01:59:28,0.000549275428057,1.27329258248e-11,0.0,39.0,-69.03125,3.71551190884e-09,-2.91154550723,-3.47010791302e-06,0.00572180410381,5.191192030909999e-06,5153.65815735,266368.0,-9.31322574615e-09,0.9434824793520001,-1.67638063431e-08,0.9860695153529999,292.3125,1.16115648697,-7.67174813053e-09,7.250302004179999e-11,1.0,2333.0,0.0,2.0,0.0,1.39698386192e-09,39.0,259206.0,4.0
G03,2024-09-25 04:00:00,0.0005493676289916001,1.273292582482e-11,0.0,40.0,-72.46875,3.8055156578590006e-09,-1.856667719012,-3.738328814507e-06,0.005722192814574,5.075708031654e-06,5153.657815933,273600.0,1.899898052216e-07,0.9434275994435,-4.842877388e-08,0.9860693895423,296.9375,1.161131209204,-7.756394513536e-09,-7.000291590243e-11,1.0,2333.0,0.0,2.0,0.0,1.396983861923e-09,40.0,266418.0,4.0
G03,2024-09-25 05:59:44,0.0005494561046362,1.273292582482e-11,0.0,4.0,-78.34375,3.979808632147e-09,-0.8087623285630001,-4.097819328308e-06,0.005721867782995,4.9285590648650005e-06,5153.658246994,280784.0,-1.117587089539e-08,0.9433713180591001,1.2479722499849998e-07,0.9860675740610001,296.5,1.161077351875,-8.004261981068e-09,-1.171477368163e-10,1.0,2333.0,0.0,2.0,0.0,1.396983861923e-09,4.0,274368.0,4.0
G03,2024-09-25 06:00:00,0.0005494593642652,1.273292582482e-11,0.0,53.0,-78.34375,3.979808632147e-09,-0.806427770245,-4.097819328308e-06,0.005721870693378,4.9285590648650005e-06,5153.658243178999,280800.0,-1.117587089539e-08,0.9433711688415001,1.2479722499849998e-07,0.9860675725981001,296.5,1.161076560436,-8.004261981068e-09,-1.171477368163e-10,1.0,2333.0,0.0,2.0,0.0,1.396983861923e-09,53.0,273618.0,4.0
G03,2024-09-25 07:59:28,0.000549545045942,1.26192389871e-11,0.0,168.0,-78.78125,3.99945230753e-09,0.239033035817,-4.04752790928e-06,0.00572203379124,5.2023679018e-06,5153.6583786,287968.0,-5.77419996262e-08,0.943313790269,7.82310962677e-08,0.986066697773,291.03125,1.16113524101,-8.01069082028e-09,-1.33934150324e-10,1.0,2333.0,0.0,2.0,0.0,1.39698386192e-09,168.0,280896.0,4.0
G03,2024-09-25 07:59:44,0.000549547374249,1.27329258248e-11,0.0,41.0,-78.78125,3.99945230753e-09,0.241366745642,-4.04752790928e-06,0.00572203984484,5.2023679018e-06,5153.65838242,287984.0,-5.77419996262e-08,0.943313649828,7.82310962677e-08,0.98606669631,291.03125,1.16113527173,-8.01069082028e-09,-1.33934150324e-10,1.0,2333.0,0.0,2.0,0.0,1.39698386192e-09,41.0,280806.0,4.0
G03,2024-09-25 10:00:00,0.0005496363155540001,1.26192389871e-11,0.0,172.0,-69.15625,4.04802575938e-09,1.29407040645,-3.70293855667e-06,0.00572153867688,5.22285699844e-06,5153.6563205699995,295200.0,-1.71363353729e-07,0.9432556217200001,3.72529029846e-08,0.9860659575370001,292.75,1.16095238356,-7.95890294883e-09,-7.78603860547e-11,1.0,2333.0,0.0,2.0,0.0,1.39698386192e-09,172.0,288006.0,4.0
G03,2024-09-25 12:00:00,0.000549727119505,1.26192389871e-11,0.0,179.0,-63.28125,3.994809256980001e-09,2.34419950114,-3.4868717193599996e-06,0.00572095310781,4.75160777569e-06,5153.6572094,302400.0,-4.47034835815e-08,0.9431987449279999,-9.49949026108e-08,0.9860663086370001,298.15625,1.16101169172,-7.79282460242e-09,-4.10731394325e-11,1.0,2333.0,0.0,2.0,0.0,1.39698386192e-09,179.0,295218.0,4.0
G03,2024-09-25 14:00:00,0.0005498183891177,1.26192389871e-11,0.0,180.0,-59.90625,4.098742157634e-09,-2.888891234761,-3.097578883171e-06,0.005720810033381001,4.485249519348e-06,5153.657739638999,309600.0,1.527369022369e-07,0.9431415594602002,-1.192092895508e-07,0.9860660599408,304.6875,1.16110432077,-7.893543083468e-09,8.750364487803999e-11,1.0,2333.0,0.0,2.0,0.0,1.396983861923e-09,180.0,302418.0,4.0
G03,2024-09-25 16:00:00,0.0005499091930687,1.26192389871e-11,0.0,182.0,-59.96875,4.127314776370001e-09,-1.838765155149,-3.0267983675e-06,0.005721737048588999,4.0903687477109995e-06,5153.656028748001,316800.0,1.4528632163999998e-07,0.9430844837113,1.862645149231e-08,0.9860670678914,313.5,1.161167196989,-7.899614764949e-09,1.503634060966e-10,1.0,2333.0,0.0,2.0,0.0,1.396983861923e-09,182.0,309618.0,4.0
G03,2024-09-25 18:00:00,0.0005499999970198001,1.26192389871e-11,0.0,187.0,-65.875,4.124457514496e-09,-0.7885070384031,-3.22237610817e-06,0.005721462424845,4.371628165245e-06,5153.656621933,324000.0,5.587935447693e-09,0.9430272148573,1.1548399925229999e-07,0.9860673341424001,314.0,1.161097206599,-8.057121325729001e-09,1.2464804923440001e-10,1.0,2333.0,0.0,2.0,0.0,1.396983861923e-09,187.0,316818.0,4.0
G03,2024-09-25 19:59:44,0.0005500880070030001,1.26192389871e-11,0.0,5.0,-68.15625,3.99945230753e-09,0.259276831829,-3.79607081413e-06,0.0057214172557,4.50015068054e-06,5153.6563396500005,331184.0,-8.568167686460002e-08,0.9429695758850001,8.00937414169e-08,0.986068160691,308.625,1.16116817714,-8.036406177150001e-09,7.571743964959999e-11,1.0,2333.0,0.0,2.0,0.0,1.39698386192e-09,5.0,330486.0,4.0
G03,2024-09-25 20:00:00,0.0005500908009708,1.26192389871e-11,0.0,189.0,-68.15625,3.9994523075280005e-09,0.2616096361086,-3.7960708141329996e-06,0.005721420748159,4.500150680542e-06,5153.656345367,331200.0,-8.568167686462001e-08,0.9429694529999001,8.009374141693e-08,0.9860681855608,308.625,1.16116910756,-8.036406177146001e-09,7.571743964957e-11,1.0,2333.0,0.0,2.0,0.0,1.396983861923e-09,189.0,324018.0,4.0
G03,2024-09-25 21:59:44,0.000550178345293,1.26192389871e-11,0.0,6.0,-60.59375,3.93194949576e-09,1.30959645697,-3.24659049511e-06,0.005721232038920001,4.2654573917399995e-06,5153.65507507,338384.0,-1.19209289551e-07,0.942911739419,5.58793544769e-09,0.986068617122,307.9375,1.16103592496,-8.01569102856e-09,6.714565402889999e-11,1.0,2333.0,0.0,2.0,0.0,1.39698386192e-09,6.0,331206.0,4.0
G03,2024-09-26 00:00:00,0.0005502691492438001,1.250555214938e-11,0.0,30.0,-55.0,3.802301238252e-09,2.362077837612,-2.911314368248e-06,0.005720718647353001,4.094094038009999e-06,5153.65574646,345600.0,5.2154064178470006e-08,0.9428544076592001,-7.450580596924e-08,0.9860700756509001,312.1875,1.161076307352,-7.826040271705e-09,9.071806448581e-11,1.0,2333.0,0.0,2.0,0.0,1.396983861923e-09,30.0,338418.0,4.0
G04,2024-09-25 00:00:00,0.0004498725757,7.04858393874e-12,0.0,178.0,-49.71875,4.340180785950001e-09,-0.8792395949210001,-2.66917049885e-06,0.0030271020950700003,8.469447493549999e-06,5153.70317078,259200.0,6.70552253723e-08,2.02134067275,-6.70552253723e-08,0.965625690163,214.90625,-3.00797640762,-7.85889878325e-09,3.4644300217000005e-10,1.0,2333.0,0.0,2.0,0.0,-4.656612873080001e-09,434.0,252006.0,4.0
G04,2024-09-25 02:00:00,0.00044992286711900004,7.04858393874e-12,0.0,179.0,-56.4375,4.236247885300001e-09,0.171150968576,-2.8721988201099997e-06,0.00302867370192,8.16211104393e-06,5153.70642281,266400.0,8.94069671631e-08,2.02128404611,3.7252902984600004e-09,0.965628011814,225.28125,-3.00820691816,-7.8792567741e-09,3.25727853587e-10,1.0,2333.0,0.0,2.0,0.0,-4.656612873080001e-09,434.99999999999994,259206.0,4.0
G04,2024-09-25 04:00:00,0.00044997315853800005,7.04858393874e-12,0.0,180.0,-65.96875,4.223747364600001e-09,1.22159286002,-3.3359974622699996e-06,0.00302765413653,8.14720988274e-06,5153.70391083,273600.0,-3.53902578354e-08,2.02122830162,9.31322574615e-08,0.9656303802780001,226.15625,-3.00848959489,-7.777109662120001e-09,2.3143821175900003e-10,1.0,2333.0,0.0,2.0,0.0,-4.656612873080001e-09,436.00000000000006,266406.0,4.0
G04,2024-09-25 06:00:00,0.0004500239156187,7.04858393874e-12,0.0,181.0,-73.0625,4.184102856107e-09,2.271239270735,-3.7271529436109998e-06,0.00302733911667,8.627772331238e-06,5153.706890106,280800.0,-4.2840838432310007e-08,2.021172416687,3.911554813385e-08,0.9656318958616,217.1875,-3.007976763106,-7.772823769309002e-09,2.064371703653e-10,1.0,2333.0,0.0,2.0,0.0,-4.6566128730770005e-09,437.0,273618.0,4.0
G04,2024-09-25 08:00:00,0.00045007420703770004,7.04858393874e-12,0.0,182.0,-68.90625,4.260534611225e-09,-2.961618374036,-3.5837292671199996e-06,0.003028919454664,9.087845683097999e-06,5153.703783035,288000.0,-4.2840838432310007e-08,2.021116473237,2.0489096641539998e-08,0.9656334465547,205.875,-3.008145044035,-7.763180510486001e-09,2.117945363783e-10,1.0,2333.0,0.0,2.8,0.0,-4.6566128730770005e-09,438.0,280818.0,4.0
G04,2024-09-25 08:14:40,0.0004500807262957,7.04858393874e-12,0.0,183.0,-68.9375,4.260891768959e-09,-2.833267060511,-3.587454557419e-06,0.0030289037385960002,9.076669812202e-06,5153.703805923,288880.0,-4.2840838432310007e-08,2.021109645798,1.862645149231e-08,0.9656336381970001,206.09375,-3.008143455306,-7.764966299157e-09,2.125088518467e-10,1.0,2333.0,0.0,2.0,0.0,-4.6566128730770005e-09,438.99999999999994,281718.0,4.0
G04,2024-09-25 10:00:00,0.00045012496411800005,7.04858393874e-12,0.0,184.0,-61.09375,4.21124684391e-09,-1.91123363295,-3.22237610817e-06,0.00302809057757,9.119510650629999e-06,5153.705783840001,295200.0,-9.685754776e-08,2.02106076824,5.58793544769e-09,0.965634972378,205.375,-3.00837007595,-7.74675125471e-09,1.81078971237e-10,1.0,2333.0,0.0,2.0,0.0,-4.656612873080001e-09,440.00000000000006,288018.0,4.0
G04,2024-09-25 12:00:00,0.00045017525553700007,7.04858393874e-12,0.0,185.0,-59.46875,4.3073222744e-09,-0.861344156933,-3.23355197906e-06,0.0030280938372000002,8.916482329369999e-06,5153.70427322,302400.0,7.07805156708e-08,2.02100564256,-9.685754776e-08,0.96563556486,211.46875,-3.00809999055,-7.81282543554e-09,2.7501145533099998e-11,1.0,2333.0,0.0,2.0,0.0,-4.656612873080001e-09,441.0,295206.0,4.0
G04,2024-09-25 14:00:00,0.000450225546956,7.04858393874e-12,0.0,186.0,-66.125,4.35911014586e-09,0.189054316563,-3.6358833313e-06,0.00302991073113,8.08946788311e-06,5153.70797539,309600.0,9.31322574615e-09,2.02094916368,-1.8626451492300002e-09,0.965635197668,223.78125,-3.00833892018,-7.91497254752e-09,0.0,1.0,2333.0,0.0,2.0,0.0,-4.656612873080001e-09,442.0,302418.0,4.0
G04,2024-09-25 16:00:00,0.0004502763040364,7.04858393874e-12,0.0,187.0,-74.90625,4.515545233441001e-09,1.239505874966,-3.725290298462e-06,0.003029012237675,8.035451173782e-06,5153.705598831,316800.0,1.080334186554e-07,2.020891647597,-1.117587089539e-08,0.9656352079081,226.09374999999997,-3.008630304203,-7.966403261244e-09,6.464554988949e-11,1.0,2333.0,0.0,2.0,0.0,-4.6566128730770005e-09,443.0,309618.0,4.0
G04,2024-09-25 18:00:00,0.0004503265954554,7.04858393874e-12,0.0,188.0,-83.40625,4.455542734096e-09,2.289158652303,-4.1835010051730005e-06,0.003028582083061,8.592382073402e-06,5153.708591461,324000.0,-1.0430812835689999e-07,2.020833480512,1.1362135410309999e-07,0.9656365889028001,218.15625,-3.008121986984,-7.88354266691e-09,2.56796410887e-10,1.0,2333.0,0.0,2.0,0.0,-4.6566128730770005e-09,444.00000000000006,316818.0,4.0
G04,2024-09-25 20:00:00,0.00045037688687440004,7.04858393874e-12,0.0,189.0,-80.5,4.429827377234e-09,-2.943720754837,-4.017725586891e-06,0.003030344145373,9.354203939437998e-06,5153.705196381,331200.0,-6.146728992462001e-08,2.020776932876,-1.862645149231e-09,0.9656389924772001,205.21875,-3.008267924765,-7.789610182817e-09,2.892977646988e-10,1.0,2333.0,0.0,2.0,0.0,-4.6566128730770005e-09,445.0,324018.0,4.0
G04,2024-09-25 22:00:00,0.00045042717829349996,7.04858393874e-12,0.0,190.0,-72.78125,4.305536485734e-09,-1.893319899711,-4.053115844727e-06,0.0030295617179950003,9.333714842796e-06,5153.70718956,338400.0,-3.5390257835390003e-08,2.020720592975,-3.3527612686160006e-08,0.9656410683579001,203.68750000000003,-3.00850866549,-7.816039855147001e-09,3.0965575554800003e-10,1.0,2333.0,0.0,2.0,0.0,-4.6566128730770005e-09,446.0,331218.0,4.0
G04,2024-09-26 00:00:00,0.0004504774697125,7.04858393874e-12,0.0,191.0,-67.375,4.287678599024e-09,-0.8436352205188999,-3.5837292671199996e-06,0.003029361367226,8.579343557358e-06,5153.704460143999,345600.0,8.009374141693e-08,2.020664658302,-6.146728992462001e-08,0.9656429335785002,212.75,-3.008033876891,-7.862827518327e-09,2.275094766829e-10,1.0,2333.0,0.0,2.0,0.0,-4.6566128730770005e-09,447.0,338418.0,4.0
