satelite_id,Datetime,a0,a1,a2,IODEC,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,Spare1,IRN Week,Spare2,User Range accurracy,Health,TGD,Spare3,t_tm
I02,2024-10-16 02:50:24,0.000455276574939,2.10320649785e-11,0.0,172.0,699.5,4.23303346569e-09,0.835229057706,2.2850930690800004e-05,0.00201557343826,-1.5079975128200001e-05,6493.4642334,269424.0,1.75088644028e-07,-2.29111212924,4.47034835815e-08,0.509600433852,547.75,-3.06967040307,-4.02445334892e-09,3.5680057646200004e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,269628.0
I02,2024-10-16 03:05:36,0.00045529147610100007,1.7166712496e-11,0.0,173.0,713.5625,4.21160400164e-09,0.901087501088,2.3249536752700003e-05,0.0020163920708,-1.4916062355000001e-05,6493.467874530001,270336.0,1.49011611938e-07,-2.29111626637,4.47034835815e-08,0.509600502609,541.1875,-3.0690222104,-4.02159608705e-09,3.58943522867e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,270540.0
I02,2024-10-16 03:20:48,0.000455306377262,2.05773176276e-11,0.0,174.0,725.3125,4.180174121030001e-09,0.9673123191380001,2.35922634602e-05,0.00201691000257,-1.46776437759e-05,6493.4693431900005,271248.0,1.30385160446e-07,-2.2911190503,4.09781932831e-08,0.509601118498,532.5,-3.06874235271,-4.0158815633e-09,3.52514683652e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,271452.0
I02,2024-10-16 03:36:00,0.0004553208127618001,1.68256519828e-11,0.0,175.0,736.25,4.151601502295e-09,1.033085638244,2.392008900642e-05,0.0020175934769210003,-1.4375895261760002e-05,6493.473352432,272160.0,1.229345798492e-07,-2.291123019202,3.3527612686160006e-08,0.5096013262322,521.75,-3.068009480487,-4.013024301427e-09,3.482287908412e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,272364.0
I02,2024-10-16 03:50:24,0.00045533524826200006,1.7507773009099998e-11,0.0,176.0,745.375,4.127314776370001e-09,1.09544733876,2.41994857788e-05,0.00201825087424,-1.4033168554300001e-05,6493.47696304,273024.0,1.19209289551e-07,-2.29112657117,2.60770320892e-08,0.50960159102,509.99999999999994,-3.06736595453,-4.01302430143e-09,3.46800159904e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,273228.0
I02,2024-10-16 04:05:36,0.00045534875243900005,1.64845914696e-11,0.0,177.0,753.1875,4.1044566813800005e-09,1.1614173472,2.4449080228800002e-05,0.0020186137407999997,-1.3638287782700001e-05,6493.47943306,273936.0,1.2293457984899999e-07,-2.29113011728,2.60770320892e-08,0.509601926029,496.5,-3.06683059234,-4.0144529323600004e-09,3.47157317639e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,274140.0
I02,2024-10-16 04:20:48,0.000455364119262,1.7848833522299998e-11,0.0,178.0,759.1875,4.084455848270001e-09,1.22720741087,2.46465206146e-05,0.0020190912764500002,-1.3213604688600001e-05,6493.48318863,274848.0,1.34110450745e-07,-2.29113400718,2.60770320892e-08,0.509602195205,482.56249999999994,-3.06611518005,-4.017310194240001e-09,3.50371737246e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,275052.0
I02,2024-10-16 04:36:00,0.00045537948608400004,1.72803993337e-11,0.0,179.0,763.25,4.06588364609e-09,1.29305756682,2.47843563557e-05,0.0020193567033900003,-1.27851963043e-05,6493.48641777,275760.0,1.41561031342e-07,-2.29113777419,3.72529029846e-08,0.509602500955,468.625,-3.06545996245,-4.02016745611e-09,3.55371945525e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,275964.0
I02,2024-10-16 04:50:24,0.0004553953185678,1.887201506179e-11,0.0,180.0,765.4375,4.050168705784001e-09,1.355477168173,2.4862587451930003e-05,0.0020196522818879997,-1.2382864952090001e-05,6493.489383698,276624.0,1.527369022369e-07,-2.291141393453,5.2154064178470006e-08,0.5096027906132,455.75,-3.064874815698,-4.023024717985e-09,3.618007847406e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,276876.0
I02,2024-10-16 05:05:36,0.0004553855396810001,1.7507773009099998e-11,0.0,181.0,766.125,4.03302513454e-09,1.42139072846,2.4892389774300002e-05,0.00201970757917,-1.19656324387e-05,6493.49186516,277536.0,1.60187482834e-07,-2.29114555107,7.45058059692e-08,0.5096026925980001,442.43750000000006,-3.06428221977,-4.02445334892e-09,3.6965825489300003e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,277740.0
I02,2024-10-16 05:20:48,0.00045540183782600006,1.7166712496e-11,0.0,182.0,765.5625,4.0158815633e-09,1.48737161955,2.4877488613100002e-05,0.00201979198027,-1.15893781185e-05,6493.494401929999,278448.0,1.60187482834e-07,-2.29114947461,9.685754776e-08,0.50960301444,430.4375,-3.06375813083,-4.02588197986e-09,3.79301513716e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,278652.0
I02,2024-10-16 05:36:00,0.0004554148763418,1.52340362547e-11,0.0,183.0,763.875,3.998737992059e-09,1.553387329549,2.482905983925e-05,0.002019805368036,-1.1254101991650002e-05,6493.496744156,279360.0,1.527369022369e-07,-2.291153243089,1.229345798492e-07,0.5096033743175,419.5625,-3.063269062686,-4.024453348921e-09,3.896590880079e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,279564.0
I02,2024-10-16 05:50:24,0.000455430708826,1.69393388205e-11,0.0,184.0,761.375,3.981594420820001e-09,1.61597357483,2.4750828743000002e-05,0.0020197778940200003,-1.09821557999e-05,6493.49876785,280224.0,1.41561031342e-07,-2.291156896,1.49011611938e-07,0.509603722492,410.4375,-3.06285082611,-4.02159608705e-09,3.99659504565e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,280428.0
I02,2024-10-16 06:05:36,0.00045544607564800005,1.65982783074e-11,0.0,185.0,758.0625,3.9615935877e-09,1.68208504598,2.4653971195200002e-05,0.00201970548369,-1.0747462511100002e-05,6493.50068092,281136.0,1.26659870148e-07,-2.29116074347,1.71363353729e-07,0.509604101388,402.18749999999994,-3.06245765371,-4.017310194240001e-09,4.10017078857e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,281340.0
I02,2024-10-16 06:20:48,0.00045546004548700005,1.55750967679e-11,0.0,186.0,754.1875,3.94159275459e-09,1.74826600136,2.45496630669e-05,0.00201960175764,-1.0572373867e-05,6493.50222969,282048.0,1.1175870895399999e-07,-2.29116456022,1.86264514923e-07,0.509604483209,395.5625,-3.06213406647,-4.011595670490001e-09,4.18946022212e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,282252.0
I02,2024-10-16 06:36:00,0.00045547587797000003,1.62572177942e-11,0.0,187.0,750.1875,3.921591921470001e-09,1.81450084771,2.44528055191e-05,0.00201947113965,-1.0460615158100001e-05,6493.50358772,282960.0,9.31322574615e-08,-2.29116834626,1.9744038581799999e-07,0.5096048840490001,390.8125,-3.0618644375,-4.005881146740001e-09,4.2644633463000007e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,283164.0
I02,2024-10-16 06:50:24,0.00045548984780900004,1.60298441187e-11,0.0,188.0,746.6875,3.9044483502300005e-09,1.87733065422,2.4382025003400004e-05,0.00201934680808,-1.0415911674500001e-05,6493.5044651,283824.0,8.19563865662e-08,-2.29117188652,2.04890966415e-07,0.509605264408,388.125,-3.06169007669,-4.00159525393e-09,4.31803700643e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,284028.0
I02,2024-10-16 07:05:36,0.000455488916487,1.58024704433e-11,0.0,189.0,741.5625,3.85158900557e-09,1.94354895058,2.4244189262400003e-05,0.0020190498326,-1.0382384061800002e-05,6493.50589943,284736.0,-3.35276126862e-08,-2.29117637329,2.71946191788e-07,0.509605681339,386.625,-3.06140299364,-3.96302221864e-09,4.68590947265e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,284940.0
I02,2024-10-16 07:20:48,0.00045550335198600003,1.61435309565e-11,0.0,190.0,739.6875,3.83158817246e-09,2.0100163658,2.42479145527e-05,0.00201894622296,-1.0427087545400002e-05,6493.50615692,285648.0,-5.960464477540001e-08,-2.29118018126,2.75671482086e-07,0.509606150936,387.25,-3.06136597011,-3.9530218020800005e-09,4.78234206089e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,285852.0
I02,2024-10-16 07:36:00,0.00045551732182500004,1.52340362547e-11,0.0,191.0,739.6875,3.82015912496e-09,2.07658367638,2.4326145649000002e-05,0.00201891281176,-1.0516494512600001e-05,6493.50592041,286560.0,-7.07805156708e-08,-2.29118385465,2.75671482086e-07,0.509606601515,389.5625,-3.06142892972,-3.95016454021e-09,4.814486256960001e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,286764.0
I02,2024-10-16 07:50:24,0.0004555303603411,1.4892975741529997e-11,0.0,192.0,742.25,3.818730494025e-09,2.139757869893,2.4482607841490002e-05,0.0020189961651339997,-1.0628253221510001e-05,6493.505071639999,287424.0,-6.705522537231e-08,-2.291187212047,2.8684735298159994e-07,0.5096069965026001,393.0625,-3.061599075868,-3.954450433019e-09,4.796628370253e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,287676.0
I02,2024-10-16 08:05:36,0.0004555471241470001,1.80762071977e-11,0.0,193.0,748.125,3.82730227965e-09,2.2065370388,2.4750828743000002e-05,0.0020192135125399998,-1.07511878014e-05,6493.503721239999,288336.0,-5.960464477540001e-08,-2.29119069379,3.01748514175e-07,0.5096074134340001,397.4375,-3.06187394501,-3.9644508495800004e-09,4.76091259683e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,288588.0
I02,2024-10-16 08:20:48,0.00045556295663100007,1.70530256582e-11,0.0,194.0,757.75,3.83873132714e-09,2.27329266644,2.5127083063100003e-05,0.00201943691354,-1.0851770639400001e-05,6493.50271034,289248.0,-5.960464477540001e-08,-2.29119408045,3.20374965668e-07,0.509607758683,401.62500000000006,-3.06212530359,-3.97445126613e-09,4.735911555440001e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,289452.0
I02,2024-10-16 08:36:00,0.000455577392131,1.68256519828e-11,0.0,195.0,771.125,3.8501603746300004e-09,2.3404167929,2.56039202213e-05,0.0020203050226,-1.0903924703600001e-05,6493.49886322,290160.0,-7.45058059692e-08,-2.29119782698,3.2782554626499996e-07,0.509608257538,404.5625,-3.0627446914,-3.975879897070001e-09,4.75734101949e-10,0.0,2336.0,,2.0,0.0,-1.8626451492300002e-09,,290364.0
I02,2024-10-16 08:50:24,0.00045559275895360005,1.739408617141e-11,0.0,196.0,786.875,3.854446267444e-09,2.403948441668,2.6140362024310002e-05,0.0020211783703420003,-1.0874122381210002e-05,6493.495605468999,291024.0,-9.685754776001e-08,-2.291201367242,3.129243850708e-07,0.5096087329864,405.1875,-3.063271783714,-3.96302221864e-09,4.828772566331e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,291264.0
I02,2024-10-16 09:05:36,0.0004556532949209,2.1714186004829996e-11,0.0,197.0,805.4375,3.858732160254e-09,2.470052609937,2.6743859052660002e-05,0.002020309795626,-1.074373722076e-05,6493.501401901,291936.0,-1.266598701477e-07,-2.291202936953,2.942979335785e-07,0.5096086203417001,402.75,-3.062874213782,-3.947307278335e-09,4.925205154564e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,292128.0
I02,2024-10-16 09:20:48,0.00045567145571110004,1.909938873723e-11,0.0,198.0,825.8749999999999,3.848731743697e-09,2.538797936359,2.738833427429e-05,0.0020253298571329998,-1.050531864166e-05,6493.481180191,292848.0,-1.415610313416e-07,-2.291210251544,2.346932888031e-07,0.5096115886025,396.625,-3.065110545929,-3.905876981168e-09,5.0644966709e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,293040.0
I02,2024-10-16 09:36:00,0.0004556863568723,1.6370904631909997e-11,0.0,199.0,846.0625,3.837302696203e-09,2.605119558623,2.8006732463840004e-05,0.0020249497611080003,-1.0158866643910002e-05,6493.484609604,293760.0,-1.415610313416e-07,-2.291212650729,1.676380634308e-07,0.5096111073024,386.75,-3.0649284887,-3.860160791191e-09,5.196645032553e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,293952.0
I02,2024-10-16 09:50:24,0.0004556998610497,1.500666257925e-11,0.0,200.0,863.8125,3.833016803392e-09,2.668627613452,2.8546899557110005e-05,0.00202658562921,-9.745359420776e-06,6493.480096816999,294624.0,-1.303851604462e-07,-2.291216417743,1.117587089539e-07,0.5096119601837,374.375,-3.06543135216,-3.821587755898e-09,5.289506043444e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,294864.0
I02,2024-10-16 10:05:36,0.00045571383088830006,1.5120349416969998e-11,0.0,200.99999999999997,880.0625,3.837302696203e-09,2.735676330871,2.9031187295910003e-05,0.002028728718869,-9.246170520782e-06,6493.473970413,295536.0,-1.1548399925229999e-07,-2.291219817565,7.078051567078001e-08,0.5096123712637,358.875,-3.06597494326,-3.790157875289e-09,5.353794435599e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,295776.0
I02,2024-10-16 10:20:48,0.0004557315260172001,1.8985701899509997e-11,0.0,202.0,892.9375,3.851589005571e-09,2.802840863127,2.9407441616060003e-05,0.0020320013863969998,-8.713454008101999e-06,6493.464134216,296448.0,-1.0430812835689999e-07,-2.291223262737,4.842877388e-08,0.5096128423233001,341.9375,-3.066634115129,-3.770157042174e-09,5.389510209019e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,296640.0
I02,2024-10-16 10:36:00,0.0004557478241622001,1.921307557495e-11,0.0,202.99999999999997,902.0625000000001,3.873018469622e-09,2.868865856807,2.9675662517550003e-05,0.002030346542597,-8.184462785721e-06,6493.471750259,297360.0,-9.685754776001e-08,-2.291227042917,3.725290298462e-08,0.5096138883097,324.875,-3.066154191686,-3.761585256553e-09,5.403796518387e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,297552.0
I02,2024-10-16 10:50:24,0.00045575900003310007,9.322320693172999e-12,0.0,204.0,907.375,3.895876564611e-09,2.93256581284,2.9824674129490004e-05,0.0020331502892079996,-7.722526788712e-06,6493.462963104,298224.0,-9.685754776001e-08,-2.29123016771,3.3527612686160006e-08,0.5096141808933,309.9375,-3.066847793332,-3.760156625616001e-09,5.410939673071e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,298464.0
I02,2024-10-16 11:05:36,0.0004557725042105,1.341504685115e-11,0.0,204.99999999999997,908.8749999999999,3.964450849577e-09,2.999091942275,2.9891729354860004e-05,0.002034376608208,-7.458031177520999e-06,6493.459804535,299136.0,-1.341104507446e-07,-2.291233523644,7.450580596924e-09,0.5096141925967,300.875,-3.066868770114,-3.810158708404e-09,5.30022077547e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,299328.0
I02,2024-10-16 11:20:48,0.0004557888023555,1.375610736432e-11,0.0,206.0,909.1875,3.974451266134e-09,3.065746583211,2.989545464516e-05,0.002034739358351,-7.1451067924499995e-06,6493.459180832,300048.0,-1.266598701477e-07,-2.291236766934,7.450580596924e-09,0.5096125848497,290.9375,-3.067017411369,-3.805872815593e-09,5.303792352812e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,300240.0
I02,2024-10-16 11:36:00,0.0004558037035167,1.466560206609e-11,0.0,206.99999999999997,908.4375,3.980165789881e-09,3.132230883429,2.9865652322770002e-05,0.002036056597717,-6.973743438721e-06,6493.455411911001,300960.0,-1.266598701477e-07,-2.291240334991,7.450580596924e-09,0.509615079125,285.75,-3.06699601034,-3.8044441846570005e-09,5.303792352812e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,301152.0
I02,2024-10-16 11:50:24,0.00045581767335530003,1.42108547152e-11,0.0,208.0,908.1875,3.9815944208180005e-09,-3.087964253626,2.985075116158e-05,0.002035869052634,-6.947666406631e-06,6493.456108093,301824.0,-1.303851604462e-07,-2.291243629483,7.450580596924e-09,0.509615651126,285.5,-3.066980686273,-3.810158708404e-09,5.307363930154e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,302064.0
I02,2024-10-16 12:05:36,0.0004558349028230001,1.7166712495959998e-11,0.0,209.0,909.9375,3.980165789881e-09,-3.02146793261,2.9891729354860004e-05,0.002036411315203,-7.059425115585e-06,6493.453933716,302736.0,-1.415610313416e-07,-2.291247209243,3.725290298462e-09,0.5096157549932,289.9375,-3.066971017848,-3.820159124961e-09,5.314507084838e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,302976.0
I02,2024-10-16 12:20:48,0.00045585166662930006,1.7166712495959998e-11,0.0,210.0,915.1875,3.973022635197001e-09,-2.9547168488,3.0029565095900005e-05,0.002035205601715,-7.297843694687e-06,6493.457361221,303648.0,-1.527369022369e-07,-2.291250712932,-1.117587089539e-08,0.5096163138279,298.5625,-3.067215626528,-3.834445434329e-09,5.335936548889001e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,303888.0
I02,2024-10-16 12:36:00,0.0004558688960969,1.6370904631909997e-11,0.0,211.0,924.8749999999999,3.961593587703e-09,-2.888155110476,3.0297785997390005e-05,0.002033598138951,-7.621943950652999e-06,6493.461498260001,304560.0,-1.639127731323e-07,-2.291254327802,-3.3527612686160006e-08,0.509616686872,309.9375,-3.067272038112,-3.851589005571e-09,5.371652322309e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,304752.0
I02,2024-10-16 12:50:24,0.000455881934613,1.591615728103e-11,0.0,212.0,938.6875,3.945878647398e-09,-2.825270113921,3.068149089813001e-05,0.002034312230535,-7.972121238708e-06,6493.457647324,305424.0,-1.7136335372919998e-07,-2.291258229405,-5.960464477539e-08,0.5096165683756001,321.875,-3.067151163043,-3.871589838686e-09,5.414511250413e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,305664.0
I02,2024-10-16 13:05:36,0.0004558996297419,1.68256519828e-11,0.0,213.0,958.1875,3.927306445220001e-09,-2.758432833514,3.1236559152600005e-05,0.0020334094297140004,-8.333474397659e-06,6493.45946312,306336.0,-1.7136335372919998e-07,-2.291262236338,-9.313225746155001e-08,0.5096164893780001,334.0625,-3.067481849823,-3.8944479336740005e-09,5.471656487884001e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,306624.0
I02,2024-10-16 13:20:48,0.00045591685920950005,1.5688783605579997e-11,0.0,214.0,981.6875,3.901591088358e-09,-2.690765850341,3.191083669662e-05,0.002027563750744,-8.650124073029e-06,6493.478057861,307248.0,-1.601874828339e-07,-2.291264781815,-1.229345798492e-07,0.5096181600305,344.25,-3.068644723404,-3.914448766789001e-09,5.543088034723e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,307536.0
I02,2024-10-16 13:36:00,0.0004559317603707,1.5575096767859997e-11,0.0,215.0,1008.0625000000001,3.873018469622e-09,-2.623685966915,3.26856970787e-05,0.002025772118941,-8.877366781235e-06,6493.482959747001,308160.0,-1.4528632163999998e-07,-2.291268787285,-1.4528632163999998e-07,0.5096183341177001,351.0625,-3.069219000674,-3.93159233803e-09,5.614519581562e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,308400.0
I02,2024-10-16 13:50:24,0.00045594759285450003,1.466560206609e-11,0.0,216.0,1022.9999999999999,3.871589838686e-09,-2.560215642207,3.319978713989e-05,0.002024667686783,-8.933246135712e-06,6493.486536026,309024.0,-1.229345798492e-07,-2.291272346564,-1.676380634308e-07,0.5096187320315,351.5,-3.069684249585,-3.945878647398e-09,5.689522705744001e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,309312.0
I02,2024-10-16 14:05:36,0.0004559624940157,1.58024704433e-11,0.0,217.0,1022.9999999999999,3.910162873979e-09,-2.493712629803,3.339350223541e-05,0.002024789806455,-8.922070264816e-06,6493.486276627001,309936.0,-9.313225746155001e-08,-2.291276008248,-1.825392246246e-07,0.5096192528303,349.8125,-3.069682325847,-3.960164956766e-09,5.775240561951e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,310176.0
I02,2024-10-16 14:20:48,0.00045597599819300006,1.3869794202039999e-11,0.0,218.00000000000003,1022.9999999999999,3.943021385525e-09,-2.427168886835,3.359094262123e-05,0.0020246150670569997,-8.951872587204e-06,6493.486915588,310848.0,-6.332993507385e-08,-2.291279822076,-1.862645149231e-07,0.5096196800024,351.125,-3.069721129749,-3.970165373324e-09,5.857386840816e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,311088.0
I02,2024-10-16 14:36:00,0.0004559904336929,1.205080479849e-11,0.0,219.0,1022.9999999999999,3.975879897071001e-09,-2.360818579673,3.378465771675001e-05,0.0020248772343620003,-9.030103683472e-06,6493.4856262210005,311760.0,-3.725290298462e-08,-2.29128342378,-1.825392246246e-07,0.5096202373742,355.5,-3.069566601713,-3.977308528008e-09,5.928818387655001e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,312000.0
I02,2024-10-16 14:50:24,0.00045600486919280007,1.500666257925e-11,0.0,220.00000000000003,1022.9999999999999,4.0044525158060005e-09,-2.297942490826,3.395602107048e-05,0.0020244492916389996,-9.149312973022e-06,6493.486171722,312624.0,-1.862645149231e-08,-2.291286974282,-1.7136335372919998e-07,0.5096206952675,362.625,-3.06943875145,-3.980165789881e-09,5.982392047784e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,312912.0
I02,2024-10-16 15:05:36,0.00045602023601530004,1.546140993014e-11,0.0,221.0,1022.9999999999999,4.035882396416e-09,-2.231800642175,3.411620855331e-05,0.002024323679507,-9.339302778244e-06,6493.484941483,313536.0,-7.450580596924e-09,-2.291290533562,-1.564621925354e-07,0.509621240936,373.6875,-3.069076658745,-3.9815944208180005e-09,6.028822553230001e-10,0.0,2336.0,,2.0,0.0,-1.862645149231e-09,,313776.0
